start_datetime duration liters month hour day max_flow fixture
1553544724 22 544 3 21 0 31 kitchenfaucet
1554565323 14 544 4 17 5 42 washbasin
1563429697 12 543 7 8 3 49 kitchenfaucet
1553498355 49 543 3 8 0 13 washbasin
1558263962 30 543 5 13 6 20 washbasin
1558558331 18 543 5 22 2 33 washbasin
1558770215 27 543 5 9 5 22 washbasin
1561096758 13 543 6 7 4 45 washbasin
1557468410 15 542 5 8 4 42 kitchenfaucet
1568058615 13 542 9 21 0 56 kitchenfaucet
1560891335 18 541 6 22 1 31 washbasin
1569050082 14 541 9 9 5 42 washbasin
1560552023 17 540 6 0 5 33 washbasin
1561185445 27 540 6 8 5 22 washbasin
1553390587 17 539 3 2 6 33 washbasin
1556294545 31 539 4 18 4 20 washbasin
1561108010 15 539 6 11 4 38 washbasin
1561463200 14 538 6 13 1 40 bidet
1560146863 12 538 6 8 0 49 kitchenfaucet
1569019966 12 538 9 0 5 47 washbasin
1559728631 20 536 6 11 2 31 kitchenfaucet
1554965937 26 536 4 8 3 24 washbasin
1557987363 33 536 5 8 3 18 washbasin
1563345325 35 536 7 8 2 18 washbasin
1553583397 12 535 3 7 1 45 washbasin
1569079229 25 535 9 17 5 31 washbasin
1562877903 15 534 7 22 3 36 bidet
1565898291 16 534 8 21 3 36 washbasin
1564494270 14 533 7 15 1 40 washbasin
1553257819 15 532 3 13 4 38 kitchenfaucet
1554355077 29 532 4 7 3 20 washbasin
1569948013 26 530 10 18 1 22 washbasin
1570976360 15 530 10 16 6 38 washbasin
1552305192 10 529 3 12 0 56 kitchenfaucet
1553424130 26 529 3 11 6 22 kitchenfaucet
1553812113 23 529 3 23 3 24 kitchenfaucet
1559631798 17 529 6 9 1 33 kitchenfaucet
1567532456 11 529 9 19 1 51 kitchenfaucet
1556047062 30 529 4 21 1 20 washbasin
1557330067 13 529 5 17 2 47 washbasin
1559147274 24 529 5 18 2 29 washbasin
1554489022 30 527 4 20 4 22 washbasin
1556778781 37 527 5 8 3 15 washbasin
1559918032 17 526 6 16 4 42 washbasin
1550475888 15 525 2 8 0 38 washbasin
1570188076 11 524 10 13 4 49 bidet
1552321643 32 524 3 17 0 20 washbasin
1560802244 14 523 6 22 0 40 washbasin
1553373100 27 522 3 21 5 20 washbasin
1559592415 13 522 6 22 0 42 washbasin
1560201637 32 521 6 23 0 20 washbasin
1570896515 12 521 10 18 5 45 washbasin
1555259846 18 520 4 18 6 33 washbasin
1571494410 19 520 10 16 5 29 washbasin
1571256115 13 519 10 22 2 42 washbasin
1571294363 13 519 10 8 3 42 washbasin
1551643854 17 518 3 21 6 33 kitchenfaucet
1555106889 19 518 4 0 5 31 washbasin
1570448996 12 518 10 13 0 47 washbasin
1570552861 11 518 10 18 1 54 washbasin
1551606539 14 517 3 10 6 40 kitchenfaucet
1563783116 13 517 7 10 0 42 kitchenfaucet
1571479071 11 516 10 11 5 92 bidet
1561440463 27 515 6 7 1 22 bidet
1563441965 11 515 7 11 3 49 kitchenfaucet
1557169971 11 515 5 21 0 49 washbasin
1565049647 13 515 8 2 1 42 washbasin
1558676784 13 514 5 7 4 45 kitchenfaucet
1552691800 12 514 3 0 5 45 washbasin
1554045446 24 513 3 17 6 24 washbasin
1570905032 12 512 10 20 5 49 kitchenfaucet
1553199805 18 512 3 21 3 33 washbasin
1554453684 27 511 4 10 4 20 washbasin
1562775463 19 511 7 18 2 31 washbasin
1552319622 15 510 3 16 0 36 washbasin
1555274497 16 510 4 22 6 36 washbasin
1553627450 16 509 3 20 1 33 washbasin
1560590242 17 509 6 11 5 33 washbasin
1569607728 12 509 9 20 4 45 washbasin
1558336748 12 508 5 9 0 49 bidet
1553450094 11 508 3 18 6 51 kitchenfaucet
1555091483 26 508 4 19 4 22 washbasin
1556127888 16 508 4 19 2 33 washbasin
1557901627 12 508 5 8 2 45 washbasin
1562161037 16 506 7 15 2 36 washbasin
1553151180 17 505 3 7 3 33 washbasin
1559842086 17 505 6 19 3 33 washbasin
1561530572 21 504 6 8 2 27 bidet
1550706891 11 504 2 0 3 65 washbasin
1556865901 12 504 5 8 4 45 washbasin
1558503922 51 503 5 7 2 20 kitchenfaucet
1560695417 17 503 6 16 6 40 kitchenfaucet
1563175748 23 500 7 9 0 24 washbasin
1560352980 15 499 6 17 2 38 washbasin
1560093719 25 498 6 17 6 22 washbasin
1569306842 13 498 9 8 1 40 washbasin
1563448190 10 496 7 13 3 54 kitchenfaucet
1562775113 39 492 7 18 2 22 kitchenfaucet
1552421727 18 490 3 21 1 29 kitchenfaucet
1557422590 10 490 5 19 3 65 kitchenfaucet
1568878096 16 490 9 9 3 33 washbasin
1571943840 12 490 10 21 3 47 washbasin
1556002586 12 489 4 8 1 42 bidet
1572036111 15 489 10 22 4 33 washbasin
1558507585 23 488 5 8 2 24 washbasin
1554112574 12 487 4 11 0 45 kitchenfaucet
1571206131 11 487 10 8 2 47 washbasin
1560945212 16 486 6 13 2 31 washbasin
1557178835 13 485 5 23 0 40 kitchenfaucet
1564236080 13 484 7 16 5 38 washbasin
1553026673 22 483 3 21 1 24 kitchenfaucet
1558274370 22 483 5 15 6 29 washbasin
1558624465 24 483 5 17 3 22 washbasin
1562774305 17 483 7 17 2 31 washbasin
1561266914 33 482 6 7 6 18 washbasin
1560200787 10 481 6 23 0 58 kitchenfaucet
1561482491 12 481 6 19 1 45 kitchenfaucet
1557044859 16 480 5 10 6 33 washbasin
1562678200 14 480 7 15 1 36 washbasin
1551172958 13 479 2 10 1 38 washbasin
1561440732 29 479 6 7 1 20 washbasin
1554477737 16 478 4 17 4 33 washbasin
1556002670 13 478 4 8 1 40 washbasin
1559643981 12 476 6 12 1 45 bidet
1561936803 10 475 7 1 0 56 bidet
1552754452 10 475 3 17 5 81 kitchenfaucet
1557179359 14 474 5 23 0 36 kitchenfaucet
1558099666 18 474 5 15 4 31 washbasin
1563725370 36 474 7 18 6 15 washbasin
1553582239 15 473 3 7 1 36 kitchenfaucet
1560196053 10 473 6 21 0 51 kitchenfaucet
1564468113 16 473 7 8 1 33 kitchenfaucet
1569385119 14 472 9 6 2 36 washbasin
1561119880 12 471 6 14 4 42 kitchenfaucet
1563983997 10 471 7 17 2 54 kitchenfaucet
1551192772 15 471 2 15 1 33 washbasin
1558139618 12 471 5 2 5 114 washbasin
1551468843 10 470 3 20 4 49 kitchenfaucet
1568402219 14 470 9 21 4 38 kitchenfaucet
1554538926 13 468 4 10 5 38 washbasin
1555395637 31 468 4 8 1 18 washbasin
1557293749 31 468 5 7 2 18 washbasin
1556047531 12 467 4 21 1 42 kitchenfaucet
1563569005 10 466 7 22 4 51 kitchenfaucet
1561533839 30 465 6 9 2 18 washbasin
1570560296 12 465 10 20 1 42 washbasin
1561440337 10 464 6 7 1 49 kitchenfaucet
1570357129 14 463 10 12 6 36 bidet
1553627201 14 463 3 20 1 38 kitchenfaucet
1564500763 16 462 7 17 1 31 washbasin
1568714618 11 462 9 12 1 45 washbasin
1551252120 14 461 2 8 2 36 washbasin
1555756076 24 461 4 12 5 22 washbasin
1560521200 10 461 6 16 4 51 washbasin
1553543611 16 460 3 20 0 31 washbasin
1564428735 14 460 7 21 0 36 washbasin
1552548402 17 459 3 8 3 33 washbasin
1571381028 17 459 10 8 4 29 washbasin
1552239001 24 458 3 18 6 27 bidet
1556048079 11 457 4 21 1 45 kitchenfaucet
1563111009 13 457 7 15 6 38 kitchenfaucet
1552321985 15 456 3 17 0 33 washbasin
1564265541 13 456 7 0 6 36 washbasin
1556397836 12 455 4 22 5 40 bidet
1558168715 13 455 5 10 5 38 washbasin
1568931389 17 455 9 0 4 31 washbasin
1556026543 10 454 4 15 1 51 kitchenfaucet
1567180387 10 454 8 17 4 49 kitchenfaucet
1552547859 33 453 3 8 3 15 washbasin
1569141827 10 453 9 10 6 49 washbasin
1553038802 16 452 3 0 2 31 washbasin
1554593323 15 452 4 1 6 33 washbasin
1564308849 10 452 7 12 6 47 washbasin
1562434306 12 451 7 19 5 42 kitchenfaucet
1560291005 15 451 6 0 2 33 washbasin
1559212164 11 450 5 12 3 47 kitchenfaucet
1560166076 22 450 6 13 0 22 kitchenfaucet
1553614189 16 450 3 16 1 31 washbasin
1559642149 25 450 6 11 1 18 washbasin
1566202716 14 450 8 10 0 33 washbasin
1553587635 13 449 3 9 1 38 washbasin
1557379595 37 449 5 7 3 13 washbasin
1561935021 23 448 7 0 0 22 washbasin
1560147784 15 447 6 8 0 33 kitchenfaucet
1561549079 11 447 6 13 2 42 kitchenfaucet
1560352658 28 447 6 17 2 20 washbasin
1561313576 13 447 6 20 6 36 washbasin
1564395453 10 447 7 12 0 47 washbasin
1571958456 12 447 10 1 4 40 washbasin
1560469753 13 446 6 1 4 36 kitchenfaucet
1562435877 22 445 7 19 5 22 washbasin
1570749821 14 445 10 1 4 33 washbasin
1569631717 13 444 9 2 5 36 washbasin
1569656309 11 444 9 9 5 42 washbasin
1558772218 12 443 5 10 5 40 kitchenfaucet
1556282056 14 442 4 14 4 33 washbasin
1569534849 11 442 9 23 3 42 washbasin
1560921472 14 441 6 7 2 33 kitchenfaucet
1559512182 15 441 6 23 6 31 washbasin
1567875126 27 441 9 18 5 18 washbasin
1571763293 28 441 10 18 1 18 washbasin
1568707055 10 440 9 9 1 49 kitchenfaucet
1557953339 13 440 5 22 2 36 washbasin
1555183148 10 439 4 21 5 47 kitchenfaucet
1563345234 12 439 7 8 2 38 washbasin
1563436958 19 438 7 10 3 29 washbasin
1555517163 11 436 4 18 2 42 washbasin
1560232380 34 436 6 7 1 13 washbasin
1560517882 14 436 6 15 4 33 washbasin
1565718631 26 436 8 19 1 18 washbasin
1571687226 11 435 10 21 0 45 kitchenfaucet
1552980394 12 435 3 8 1 38 washbasin
1550826424 11 434 2 10 4 45 bidet
1555718978 22 434 4 2 5 22 washbasin
1556010649 12 434 4 11 1 40 washbasin
1557988100 22 434 5 8 3 24 washbasin
1570374919 10 433 10 17 6 47 bidet
1555961644 14 432 4 21 0 36 kitchenfaucet
1558160050 27 432 5 8 5 20 kitchenfaucet
1570923166 10 432 10 1 6 47 kitchenfaucet
1560449385 13 432 6 20 3 36 washbasin
1567795546 10 432 9 20 4 45 washbasin
1570170964 13 432 10 8 4 36 washbasin
1567527913 12 431 9 18 1 38 kitchenfaucet
1556867487 14 431 5 9 4 33 washbasin
1563783343 29 431 7 10 0 18 washbasin
1569748611 32 431 9 11 6 18 washbasin
1561484071 32 429 6 19 1 54 washbasin
1550908414 14 427 2 8 5 33 washbasin
1553017919 15 427 3 18 1 33 washbasin
1560927922 18 427 6 9 2 29 washbasin
1560806119 20 425 6 23 0 24 kitchenfaucet
1569781834 13 425 9 20 6 36 washbasin
1550619268 16 424 2 0 2 29 washbasin
1558718324 21 424 5 19 4 22 washbasin
1568063277 25 424 9 23 0 20 washbasin
1570223242 14 424 10 23 4 33 washbasin
1551788032 17 422 3 13 1 29 kitchenfaucet
1570900159 10 422 10 19 5 45 washbasin
1557179807 13 421 5 23 0 33 kitchenfaucet
1558735916 19 421 5 0 5 29 washbasin
1559145911 11 421 5 18 2 40 washbasin
1572176919 13 421 10 12 6 36 washbasin
1561149711 27 419 6 22 4 18 washbasin
1565077930 15 419 8 9 1 31 washbasin
1555479730 11 418 4 7 2 40 kitchenfaucet
1555933146 14 418 4 13 0 31 washbasin
1560796364 11 418 6 20 0 40 washbasin
1553786777 11 417 3 16 3 45 kitchenfaucet
1569338994 17 417 9 17 1 27 washbasin
1563114382 21 416 7 16 6 22 kitchenfaucet
1560013590 14 416 6 19 5 31 washbasin
1567541130 27 416 9 22 1 18 washbasin
1571033471 13 416 10 8 0 36 washbasin
1562617452 13 415 7 22 0 33 washbasin
1556317644 13 413 4 0 5 33 bidet
1558624714 25 413 5 17 3 18 washbasin
1561882178 15 413 6 10 6 31 washbasin
1556519607 14 412 4 8 0 31 washbasin
1569741572 11 412 9 9 6 38 washbasin
1561615197 12 410 6 7 3 36 washbasin
1562436557 13 409 7 20 5 36 kitchenfaucet
1555762169 15 409 4 14 5 31 washbasin
1559603481 18 409 6 1 1 29 washbasin
1560469035 13 409 6 1 4 33 washbasin
1561882071 11 409 6 10 6 42 washbasin
1564310219 13 409 7 12 6 36 washbasin
1560565614 34 408 6 4 5 13 bidet
1558262269 10 407 5 12 6 45 kitchenfaucet
1562180515 13 407 7 21 2 33 washbasin
1568428432 39 407 9 4 5 11 washbasin
1560802952 11 406 6 22 0 40 kitchenfaucet
1551184544 15 406 2 13 1 31 washbasin
1558679046 20 406 5 8 4 22 washbasin
1559733981 26 406 6 13 2 18 washbasin
1569049854 11 405 9 9 5 40 kitchenfaucet
1562410515 13 405 7 12 5 33 washbasin
1562676925 11 405 7 14 1 38 washbasin
1570394823 14 405 10 22 6 31 washbasin
1558456955 14 404 5 18 1 33 washbasin
1571330762 14 404 10 18 3 31 washbasin
1553253905 20 402 3 12 4 22 washbasin
1559147495 25 402 5 18 2 18 washbasin
1563432143 14 402 7 8 3 31 washbasin
1557777370 13 401 5 21 0 36 kitchenfaucet
1562661906 11 401 7 10 1 42 kitchenfaucet
1568704947 14 400 9 9 1 33 bidet
1554838850 14 399 4 21 1 33 kitchenfaucet
1553499562 25 399 3 8 0 18 washbasin
1565987249 13 399 8 22 4 31 washbasin
1557467759 12 398 5 7 4 38 kitchenfaucet
1571121454 12 398 10 8 1 36 washbasin
1570990775 31 397 10 20 6 15 bidet
1562517050 10 397 7 18 6 65 kitchenfaucet
1558213060 13 397 5 22 5 31 washbasin
1559977116 21 397 6 8 5 20 washbasin
1553355409 28 396 3 16 5 15 washbasin
1565027026 14 396 8 19 0 31 washbasin
1559641615 25 395 6 11 1 18 washbasin
1561014734 29 395 6 9 3 15 washbasin
1567192904 18 394 8 21 4 24 washbasin
1568959714 20 394 9 8 4 22 washbasin
1562899090 33 393 7 4 4 13 bidet
1553794935 15 393 3 18 3 29 washbasin
1560233690 28 393 6 8 1 18 washbasin
1562191850 14 393 7 0 3 33 washbasin
1568707389 13 391 9 10 1 33 washbasin
1562496234 10 389 7 12 6 45 kitchenfaucet
1560187689 13 388 6 19 0 33 washbasin
1568816639 13 387 9 16 2 36 kitchenfaucet
1567459264 23 387 9 23 0 18 washbasin
1553254782 24 386 3 12 4 20 kitchenfaucet
1571510774 10 386 10 20 5 40 washbasin
1568798602 13 385 9 11 2 31 washbasin
1552754096 15 384 3 17 5 31 kitchenfaucet
1570391959 12 384 10 21 6 36 washbasin
1551525612 20 383 3 12 5 20 washbasin
1559471807 15 383 6 12 6 33 washbasin
1560925641 12 382 6 8 2 36 washbasin
1562218904 13 382 7 7 3 31 washbasin
1570355125 13 381 10 11 6 36 kitchenfaucet
1554809398 10 380 4 13 1 40 washbasin
1568888310 12 380 9 12 3 36 washbasin
1560567321 11 379 6 4 5 38 bidet
1556035188 21 377 4 17 1 20 washbasin
1559423290 10 376 6 23 5 40 kitchenfaucet
1559917235 14 376 6 16 4 29 washbasin
1568823215 12 376 9 18 2 33 washbasin
1570774041 11 376 10 8 4 38 washbasin
1551477332 15 375 3 22 4 27 bidet
1569606643 10 375 9 19 4 40 washbasin
1570142564 18 375 10 0 4 22 washbasin
1552583010 17 374 3 18 3 24 washbasin
1556779499 14 374 5 8 3 38 washbasin
1553281827 17 373 3 20 4 24 washbasin
1552658972 28 370 3 15 4 15 washbasin
1571128306 13 369 10 10 1 31 bidet
1558457559 21 369 5 18 1 20 washbasin
1562876978 13 369 7 22 3 31 washbasin
1553240954 20 368 3 8 4 20 washbasin
1565373722 16 368 8 20 4 24 washbasin
1567160990 21 368 8 12 4 20 washbasin
1562521954 21 367 7 19 6 20 kitchenfaucet
1555051795 20 367 4 8 4 20 washbasin
1572288326 10 366 10 19 0 47 washbasin
1559585221 12 365 6 20 0 33 washbasin
1557181242 17 363 5 0 1 54 kitchenfaucet
1556355157 14 361 4 10 5 31 washbasin
1570112367 10 360 10 16 3 36 washbasin
1552780980 23 358 3 1 6 18 washbasin
1556959312 14 358 5 10 5 31 washbasin
1560018575 17 358 6 20 5 22 washbasin
1553437811 12 357 3 15 6 33 kitchenfaucet
1565338448 12 357 8 10 4 38 kitchenfaucet
1551768995 10 356 3 7 1 42 kitchenfaucet
1561550116 12 356 6 13 2 31 kitchenfaucet
1558421276 16 356 5 8 1 29 washbasin
1560072743 17 356 6 11 6 22 washbasin
1560932003 21 356 6 10 2 20 washbasin
1557179428 10 354 5 23 0 40 kitchenfaucet
1556961200 14 354 5 11 5 31 washbasin
1559470696 19 353 6 12 6 20 washbasin
1553259113 10 352 3 13 4 40 kitchenfaucet
1556746234 18 352 5 23 2 20 washbasin
1561904933 10 352 6 16 6 38 washbasin
1569608590 15 351 9 20 4 27 kitchenfaucet
1571472560 10 351 10 10 5 45 kitchenfaucet
1569091116 13 351 9 20 5 31 washbasin
1571294582 11 351 10 8 3 36 washbasin
1566198614 14 350 8 9 0 29 kitchenfaucet
1551685278 17 350 3 8 0 22 washbasin
1568582301 19 350 9 23 6 20 washbasin
1552584210 11 349 3 18 3 36 kitchenfaucet
1553277689 13 349 3 19 4 29 kitchenfaucet
1562502850 10 349 7 14 6 40 kitchenfaucet
1554044807 24 348 3 17 6 18 washbasin
1556317726 18 347 4 0 5 22 washbasin
1553150805 18 346 3 7 3 20 washbasin
1561963837 23 346 7 8 0 18 washbasin
1568751651 13 346 9 22 1 29 washbasin
1553942080 10 345 3 11 5 40 kitchenfaucet
1553598651 17 345 3 12 1 22 washbasin
1553795248 22 345 3 18 3 18 washbasin
1560934458 20 345 6 10 2 18 washbasin
1558208257 10 343 5 21 5 38 washbasin
1562439091 10 343 7 20 5 38 washbasin
1569385481 10 342 9 6 2 36 washbasin
1556825283 11 341 5 21 3 33 kitchenfaucet
1553017785 17 341 3 18 1 24 washbasin
1567406705 17 341 9 8 0 22 washbasin
1557179144 10 339 5 23 0 36 kitchenfaucet
1551446324 11 339 3 14 4 36 washbasin
1555865213 12 339 4 18 6 29 washbasin
1558650473 17 339 5 0 4 22 washbasin
1567628430 11 339 9 22 2 33 washbasin
1570514044 11 339 10 7 1 33 washbasin
1571340388 19 339 10 21 3 20 washbasin
1558358612 11 338 5 15 0 33 bidet
1552635495 17 338 3 8 4 22 washbasin
1556394135 13 338 4 21 5 31 washbasin
1563439371 17 337 7 10 3 22 kitchenfaucet
1555064001 10 336 4 12 4 42 bidet
1560921688 11 336 6 7 2 33 kitchenfaucet
1556699949 10 335 5 10 2 36 kitchenfaucet
1567631493 15 335 9 23 2 27 washbasin
1555758167 17 334 4 13 5 22 washbasin
1564342093 15 333 7 21 6 27 washbasin
1556271871 11 332 4 11 4 33 kitchenfaucet
1570861987 11 332 10 8 5 33 washbasin
1559590444 11 331 6 21 0 33 washbasin
1553927390 13 330 3 7 5 29 kitchenfaucet
1554417035 16 330 4 0 4 22 washbasin
1558208488 16 329 5 21 5 27 washbasin
1565888024 19 329 8 18 3 20 washbasin
1559903810 12 328 6 12 4 31 washbasin
1571340791 10 328 10 21 3 36 washbasin
1552517794 12 327 3 23 2 31 washbasin
1568959857 10 327 9 8 4 36 washbasin
1562805596 13 326 7 2 3 29 washbasin
1569187240 13 326 9 23 6 29 washbasin
1565979583 10 325 8 20 4 38 kitchenfaucet
1568884773 10 325 9 11 3 54 kitchenfaucet
1559587154 11 325 6 20 0 33 washbasin
1559654495 20 325 6 15 1 20 washbasin
1561401272 14 325 6 20 0 29 washbasin
1552952678 17 324 3 0 1 20 washbasin
1559916805 11 324 6 16 4 31 washbasin
1559203747 15 323 5 10 3 27 kitchenfaucet
1559387533 10 323 6 13 5 36 kitchenfaucet
1558771072 23 323 5 9 5 18 washbasin
1560027141 14 323 6 22 5 27 washbasin
1561118175 15 323 6 13 4 24 washbasin
1561545017 27 323 6 12 2 49 washbasin
1553266446 18 321 3 15 4 20 washbasin
1560876532 11 321 6 18 1 33 washbasin
1559384946 32 320 6 12 5 11 kitchenfaucet
1554931026 15 320 4 23 2 22 washbasin
1560334080 10 320 6 12 2 33 washbasin
1567558222 24 320 9 2 2 15 washbasin
1564391736 13 319 7 11 0 31 washbasin
1565201872 11 319 8 20 2 33 washbasin
1555014317 17 318 4 22 3 20 washbasin
1555400869 15 318 4 9 1 22 washbasin
1560939904 20 318 6 12 2 20 washbasin
1563443907 19 316 7 11 3 20 kitchenfaucet
1555439435 16 316 4 20 1 22 washbasin
1560096256 17 316 6 18 6 20 washbasin
1561097065 12 316 6 8 4 29 washbasin
1553615891 10 314 3 16 1 33 kitchenfaucet
1563316639 17 314 7 0 2 20 washbasin
1556395223 10 313 4 22 5 137 washbasin
1569612288 10 313 9 21 4 33 washbasin
1556776496 18 312 5 7 3 18 kitchenfaucet
1570718641 11 312 10 16 3 31 washbasin
1550870830 10 311 2 22 4 33 washbasin
1562193019 16 311 7 0 3 22 washbasin
1567306062 10 311 9 4 6 33 washbasin
1551933446 24 310 3 5 3 15 washbasin
1552952188 18 309 3 0 1 18 washbasin
1554157362 20 309 4 0 1 18 washbasin
1556035785 17 309 4 18 1 20 washbasin
1560686702 18 309 6 14 6 20 washbasin
1563565665 11 308 7 21 4 36 kitchenfaucet
1551537301 17 308 3 15 5 20 washbasin
1553371764 17 306 3 21 5 20 washbasin
1569613171 11 306 9 21 4 31 washbasin
1553323948 23 305 3 7 5 15 kitchenfaucet
1559021704 19 305 5 7 1 20 washbasin
1551782678 22 304 3 11 1 15 washbasin
1563864599 12 304 7 8 1 29 washbasin
1569200605 26 304 9 3 0 13 washbasin
1554470306 10 302 4 15 4 33 washbasin
1560945705 15 301 6 14 2 22 washbasin
1557826287 10 300 5 11 1 31 bidet
1556184163 11 300 4 11 3 31 washbasin
1568803949 11 299 9 12 2 29 bidet
1565024345 19 299 8 18 0 18 washbasin
1552651351 13 298 3 13 4 24 washbasin
1556184928 14 298 4 11 3 24 washbasin
1561119224 11 297 6 14 4 31 washbasin
1563131663 10 297 7 21 6 31 washbasin
1554510644 22 296 4 2 5 15 washbasin
1559989239 18 296 6 12 5 20 washbasin
1570513024 11 296 10 7 1 29 washbasin
1556404785 16 295 4 0 6 20 washbasin
1558997182 20 294 5 0 1 15 washbasin
1560162806 16 294 6 12 0 20 washbasin
1556182879 11 293 4 11 3 31 washbasin
1557355391 17 293 5 0 3 18 washbasin
1559171607 17 293 5 1 3 20 washbasin
1561355822 16 293 6 7 0 20 washbasin
1560187799 14 292 6 19 0 24 washbasin
1564514118 11 292 7 21 1 29 washbasin
1560926791 10 290 6 8 2 33 washbasin
1561216535 10 290 6 17 5 31 washbasin
1569361781 17 290 9 23 1 18 washbasin
1569795736 15 290 9 0 0 22 washbasin
1568748742 13 289 9 21 1 24 kitchenfaucet
1554044023 13 289 3 16 6 24 washbasin
1558677875 16 287 5 8 4 20 washbasin
1562973869 19 287 7 1 5 20 washbasin
1570977415 17 287 10 16 6 20 washbasin
1566158990 12 285 8 22 6 29 washbasin
1561530193 10 284 6 8 2 33 kitchenfaucet
1562530818 20 284 7 22 6 15 washbasin
1564938390 14 284 8 19 6 29 washbasin
1559384979 25 283 6 12 5 13 kitchenfaucet
1553017013 13 283 3 18 1 24 washbasin
1554398136 10 283 4 19 3 31 washbasin
1561133646 13 283 6 18 4 24 washbasin
1563115721 16 283 7 16 6 20 washbasin
1559401318 10 281 6 17 5 33 kitchenfaucet
1558988869 14 281 5 22 0 22 washbasin
1558557727 12 278 5 22 2 29 washbasin
1559687205 18 277 6 0 2 18 washbasin
1559768612 16 277 6 23 2 20 washbasin
1559891865 14 276 6 9 4 24 kitchenfaucet
1558470009 10 275 5 22 1 31 kitchenfaucet
1553081004 15 275 3 12 2 20 washbasin
1567845827 11 274 9 10 5 29 kitchenfaucet
1550923809 19 274 2 13 5 18 washbasin
1560343821 13 274 6 14 2 22 washbasin
1558268411 10 273 5 14 6 31 washbasin
1553271020 10 270 3 17 4 31 kitchenfaucet
1561119650 13 268 6 14 4 24 kitchenfaucet
1552584286 15 268 3 18 3 20 washbasin
1563827977 14 268 7 22 0 22 washbasin
1552724866 11 267 3 9 5 27 kitchenfaucet
1558980090 17 267 5 20 0 18 washbasin
1570741473 11 267 10 23 3 29 washbasin
1554187332 17 265 4 8 1 18 washbasin
1563781490 13 265 7 9 0 22 washbasin
1556127566 13 264 4 19 2 22 washbasin
1562739363 16 264 7 8 2 18 washbasin
1562220269 11 263 7 8 3 29 washbasin
1554397414 12 262 4 19 3 24 washbasin
1563827538 22 262 7 22 0 13 washbasin
1554111081 29 261 4 11 0 9 kitchenfaucet
1566030495 11 260 8 10 5 33 kitchenfaucet
1551799293 18 260 3 16 1 15 washbasin
1555693930 26 260 4 19 4 11 washbasin
1559204442 14 260 5 10 3 20 washbasin
1560948652 19 260 6 14 2 18 washbasin
1567445568 16 260 9 19 0 20 washbasin
1559941199 12 259 6 22 4 24 washbasin
1563344288 15 259 7 8 2 20 washbasin
1564957055 17 259 8 0 0 20 washbasin
1557436965 15 257 5 23 3 18 washbasin
1565736665 14 257 8 0 2 20 washbasin
1569347937 14 257 9 19 1 20 washbasin
1553888111 15 256 3 20 4 20 washbasin
1560200343 10 254 6 22 0 31 kitchenfaucet
1558470999 13 254 5 22 1 22 washbasin
1559863496 13 254 6 1 4 22 washbasin
1569523454 10 254 9 20 3 29 washbasin
1559394224 14 253 6 15 5 20 kitchenfaucet
1567520742 14 253 9 16 1 20 washbasin
1558465926 13 252 5 21 1 20 washbasin
1551305542 10 251 2 23 2 31 washbasin
1562150346 15 251 7 12 2 20 washbasin
1555677917 13 250 4 14 4 20 washbasin
1558138600 16 250 5 2 5 18 washbasin
1560807311 17 250 6 23 0 18 washbasin
